Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
5,2005,1,137.0,1,4.25,20.21822828,91.0,2281,48.8,1,92.0,5.25,9.0,0.1,1643.758397,29.81,2.0,2.1,0.679,10.9
37,2010,1,191.0,2,2.36,469.3904193,89.0,0,52.8,2,89.0,6.91,89.0,0.3,3474.392445,61.65,1.7,1.6,0.662,12.9
58,2014,0,66.0,0,10.75,746.3670453,95.0,33,62.1,0,96.0,7.78,96.0,0.1,5553.32623,46.17,0.3,0.2,0.91,18.6
94,2003,1,166.0,4,6.64,155.4233076,86.0,0,41.3,4,86.0,5.99,86.0,0.1,1174.779347,0.57,2.4,2.3,0.642,12.7
46,2008,0,8.0,2,11.36,8285.264655,87.0,917,59.0,3,95.0,1.39,96.0,0.1,45699.19832,8.21,1.1,1.1,0.903,16.6
46,2013,0,71.0,2,10.94,895.8779503,88.0,1771,61.4,3,94.0,11.16,95.0,0.1,4653.91143,8.65,1.1,1.1,0.919,16.9
107,2012,1,411.0,25,0.01,54.56033696,91.0,678,22.7,35,91.0,11.24,91.0,0.9,561.8984239,6.77,7.9,7.8,0.401,9.1
120,2006,1,188.0,0,6.35,103.3710689,89.0,0,38.4,0,89.0,4.49,92.0,0.6,1495.96337,1.33,6.2,6.6,0.751,12.3
125,2012,1,25.0,5,8.44,453.7830847,46.0,12746,59.6,5,72.0,7.47,76.0,0.2,3855.42128,4.56,2.4,2.4,0.739,15.1
101,2014,1,23.0,12,0.01,7.549797238,98.0,10,2.8,16,98.0,7.53,98.0,0.4,76.5699517,113.45,5.8,5.8,0.488,10.8
76,2010,0,62.0,0,7.91,278.0687051,75.0,0,67.6,0,76.0,8.3,76.0,0.1,2187.79469,0.41,0.8,0.7,0.819,14.6
97,2013,0,12.0,2,11.63,23.43533487,96.0,84,6.4,2,95.0,6.4,99.0,0.1,1378.54911,3.84,2.0,2.1,0.838,15.4
82,2000,1,16.0,27,0.45,63.42140024,43.0,7368,44.8,32,95.0,4.18,95.0,0.1,1332.382358,288.5,6.7,6.6,0.519,8.0
49,2011,1,193.0,11,2.16,457.7745845,88.0,0,47.9,14,88.0,6.28,88.0,0.4,3187.845296,149.49,1.2,1.2,0.609,10.5
52,2004,1,237.0,1,7.84,1.776181042,91.0,0,38.4,1,91.0,5.73,91.0,1.9,145.58861,7.52,5.8,5.6,0.613,11.2
72,2014,1,225.0,29,0.01,5.339065673,73.0,3,2.0,39,73.0,3.4,73.0,0.3,452.4631926,23.59,7.2,7.1,0.509,10.3
89,2013,1,227.0,49,0.01,31.50243237,67.0,1224,18.5,89,56.0,5.9,67.0,0.6,416.14838,184.26,1.0,9.9,0.341,5.3
0,2000,1,321.0,88,0.01,10.42496,62.0,6532,12.2,122,24.0,8.2,24.0,0.1,114.56,2.94,2.3,2.5,0.338,5.5
66,2011,0,169.0,0,10.14,24.70841046,89.0,1,59.4,0,92.0,6.1,92.0,0.1,1372.68947,0.26,2.2,2.3,0.81,15.8
68,2007,1,633.0,4,2.69,9.18432717,9.0,2,28.3,6,87.0,8.47,88.0,30.0,918.432717,19.82,8.4,8.3,0.44,10.6
54,2004,1,165.0,5,3.02,188.2499208,93.0,0,42.0,7,94.0,7.89,94.0,1.2,1217.657961,7.24,2.6,2.5,0.571,10.4
81,2007,1,125.0,0,4.98,678.5188944,9.0,0,57.2,0,92.0,6.74,92.0,0.1,5957.145693,6.16,2.1,2.2,0.762,13.6
121,2009,1,12.0,3,1.4,585.6307861,99.0,1,55.6,3,99.0,6.18,99.0,0.1,4129.977335,15.22,6.3,6.3,0.706,14.4
76,2004,0,69.0,0,6.53,203.3157499,85.0,4,64.5,0,89.0,8.46,89.0,0.1,1519.5497,0.41,0.7,0.7,0.797,14.2
28,2014,1,86.0,171,5.78,109.8743903,99.0,52628,31.9,198,99.0,5.55,99.0,0.1,7683.5238,1.36,3.7,3.0,0.723,13.1
124,2002,1,523.0,112,10.42,2.690897842,29.0,49871,13.6,181,57.0,7.78,57.0,10.0,24.2423229,25.72,6.8,6.8,0.404,11.0
104,2008,1,225.0,22,0.28,1.08833088,88.0,6,2.8,34,87.0,4.94,88.0,0.6,11.33678,12.24,1.8,1.7,0.435,7.1
93,2005,1,37.0,11,0.84,12.05551997,63.0,1222,41.1,15,61.0,6.42,72.0,1.5,77.5773486,6.31,1.4,1.4,0.446,7.9
57,2005,1,29.0,31,0.18,59.18845152,65.0,908,52.5,37,69.0,4.13,65.0,0.1,1849.63911,2.78,5.4,5.2,0.628,10.1
14,2014,1,216.0,0,0.01,209.3921344,99.0,0,23.6,1,98.0,3.57,99.0,0.5,2522.7968,7.76,15.7,16.2,0.596,12.5
64,2005,1,412.0,70,1.82,39.55677502,76.0,153,16.4,108,7.0,4.36,76.0,11.6,519.7999346,36.48,8.6,8.5,0.474,9.6
67,2007,1,98.0,1,1.72,8.906931168,8.0,373,61.9,1,75.0,8.9,8.0,0.1,614.271115,4.86,4.7,4.6,0.731,12.9
31,2005,1,97.0,1,4.1,1002.833273,9.0,1,5.3,1,91.0,7.74,91.0,0.1,4697.11135,42.48,2.0,2.0,0.723,12.4
5,2001,1,141.0,1,2.86,53.19373012,69.0,69,47.4,1,97.0,5.94,94.0,0.1,694.435119,0.36,2.1,2.1,0.644,11.1
118,2013,1,287.0,14,0.01,48.73047089,84.0,564,23.1,20,84.0,5.12,84.0,1.5,579.43485,7.43,6.8,6.6,0.47,12.0
123,2013,1,228.0,7,2.93,63.7481117,98.0,0,46.7,8,98.0,2.12,98.0,0.1,734.42525,53.66,3.2,3.3,0.678,10.7
5,2008,1,14.0,1,3.96,2.8888979,89.0,0,5.1,1,91.0,3.8,89.0,0.1,41.26997,0.3,2.0,2.1,0.721,12.3
48,2013,1,74.0,0,7.46,2183.106986,98.0,3,65.4,0,99.0,9.26,99.0,0.1,21874.8195,19.65,0.8,0.7,0.86,17.1
30,2003,1,271.0,2,0.26,45.09010835,28.0,0,18.4,2,8.0,3.65,8.0,0.1,544.566526,5.83,7.6,7.6,0.0,9.2
43,2010,1,86.0,3,11.7,72.8001211,65.0,5048,6.1,3,99.0,11.2,99.0,0.1,473.34279,65.28,0.6,0.6,0.879,16.0
83,2007,1,425.0,74,1.03,53.9502789,75.0,267,19.3,108,75.0,5.25,75.0,14.1,422.1461573,221.88,3.8,3.7,0.36,8.2
130,2005,1,717.0,28,4.14,8.7174087,65.0,420,27.5,43,69.0,6.44,68.0,30.3,444.76575,1.29,9.0,9.0,0.406,9.3
100,2002,1,313.0,20,10.87,266.5416917,81.0,580,54.5,24,97.0,5.99,97.0,0.3,2375.5944,14.54,2.7,2.9,0.727,12.8
116,2005,1,177.0,13,6.26,321.1953005,96.0,3526,22.6,15,98.0,3.55,98.0,0.5,2893.651356,65.43,8.9,9.1,0.682,12.0
42,2009,1,23.0,0,2.31,60.65068446,99.0,1,58.0,0,99.0,4.26,99.0,0.1,3369.48247,8.52,4.0,3.7,0.704,14.5
77,2011,1,212.0,8,0.01,79.27658464,75.0,234,28.1,12,73.0,2.87,75.0,1.2,1393.261593,37.18,8.5,8.3,0.487,7.7
86,2013,1,162.0,19,0.27,80.15505125,92.0,1861,18.0,24,92.0,5.69,92.0,0.1,688.6172788,27.99,16.1,16.5,0.545,12.3
121,2008,1,12.0,3,1.37,53.08451654,99.0,2,54.7,3,99.0,5.63,99.0,0.1,431.9326,1.47,6.3,6.3,0.701,14.3
80,2013,1,227.0,1,0.01,241.1958645,98.0,0,5.4,1,98.0,4.21,98.0,0.1,4385.379355,2.87,2.2,2.3,0.72,14.7
99,2014,0,135.0,2,0.01,1.576409172,94.0,59,59.9,2,94.0,5.57,94.0,0.1,12.27733,19.99,2.6,2.8,0.797,14.7
60,2003,0,72.0,2,9.3,3519.258515,95.0,10982,57.0,3,97.0,8.17,96.0,0.1,27387.2258,57.31,0.5,0.5,0.841,15.4
93,2009,1,288.0,11,0.82,20.53327531,66.0,0,44.2,14,79.0,4.36,73.0,1.1,1166.66337,69.47,1.4,1.3,0.477,9.2
32,2008,0,116.0,0,12.06,2425.403891,97.0,51,59.4,0,96.0,7.7,96.0,0.1,15893.8656,4.43,1.7,1.7,0.8,14.3
106,2014,1,17.0,0,0.01,151.1045552,99.0,0,36.2,0,99.0,3.37,99.0,0.1,1557.77892,0.91,5.7,6.0,0.766,13.2
100,2001,1,38.0,21,10.47,2.642527148,43.0,2072,54.2,25,97.0,5.67,96.0,0.3,21.362386,145.98,2.8,3.0,0.72,12.5
44,2006,1,288.0,2,8.01,40.53719812,52.0,90,31.4,3,44.0,2.88,45.0,10.7,727.777345,14.45,7.1,6.9,0.646,12.4
123,2012,1,22.0,7,2.75,579.4128244,98.0,0,45.9,8,98.0,1.96,97.0,0.1,6675.262954,52.68,3.2,3.3,0.672,10.7
66,2005,0,216.0,0,9.92,86.9255399,99.0,2,57.0,0,99.0,6.37,99.0,0.1,7558.7426,22.39,2.5,2.5,0.791,15.9
58,2013,0,67.0,0,10.49,703.5527332,95.0,51,61.3,0,96.0,8.1,96.0,0.1,5234.76736,45.98,0.3,0.2,0.902,18.6
66,2012,0,163.0,0,10.21,1356.022164,9.0,3,59.8,0,91.0,5.91,91.0,0.1,13822.8559,2.34,2.2,2.2,0.812,15.5
61,2009,1,142.0,1,3.33,235.7067417,9.0,0,49.7,1,9.0,5.16,9.0,0.6,4293.383274,0.28,1.9,1.7,0.721,12.7
88,2012,1,157.0,2,3.63,334.8174246,98.0,0,51.7,3,99.0,8.4,98.0,0.1,1792.3845,5.88,1.8,1.7,0.625,11.5
46,2011,0,74.0,2,11.2,869.790735,88.0,1607,6.4,3,94.0,1.93,95.0,0.1,4681.32796,82.75,1.1,1.1,0.912,16.8
78,2006,1,165.0,0,3.73,502.3844946,97.0,3,28.6,0,98.0,4.38,97.0,0.1,5695.969327,12.34,7.6,7.5,0.713,13.4
25,2011,1,443.0,16,1.66,58.52947463,47.0,679,2.7,24,47.0,3.73,47.0,5.8,494.336779,44.76,8.8,8.8,0.361,6.8
92,2004,1,123.0,1,5.69,527.60848,95.0,0,49.5,2,92.0,8.9,95.0,0.2,4591.892776,32.7,2.2,2.1,0.733,12.8
72,2002,1,271.0,41,0.9,47.5262138,51.0,10795,14.7,63,61.0,5.29,62.0,0.7,262.2859481,167.65,8.5,8.4,0.462,8.3
71,2005,0,9.0,0,11.84,1346.246697,95.0,0,57.0,0,99.0,7.95,99.0,0.1,8289.69641,4.65,1.0,0.9,0.874,13.5
80,2000,1,274.0,2,2.79,56.431387,93.0,925,38.5,3,94.0,4.92,94.0,0.1,474.2133361,23.97,2.6,2.6,0.582,8.9
94,2014,1,147.0,3,0.01,561.7684701,87.0,0,49.4,3,83.0,9.81,87.0,0.2,4712.822736,65.53,2.0,1.9,0.688,12.3
101,2006,1,328.0,22,6.88,78.47020226,99.0,494,15.9,34,99.0,1.2,99.0,6.2,342.3656294,0.93,6.8,6.8,0.404,9.3
43,2000,1,13.0,3,13.63,3410.284431,26.0,10000,54.6,4,98.0,9.77,97.0,0.1,22465.64184,69.12,0.7,0.6,0.844,15.7
60,2009,0,61.0,2,7.25,5243.316638,96.0,351,6.5,2,96.0,9.41,96.0,0.1,36976.84512,59.95,0.5,0.5,0.868,16.3
12,2004,1,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.53819,0.28,3.6,3.5,0.691,12.5
13,2005,1,285.0,25,1.13,7.106997355,7.0,210,2.5,39,73.0,4.73,7.0,2.1,61.799977,79.82,8.7,8.6,0.43,8.5
74,2010,1,131.0,3,0.49,65.56659662,96.0,73,35.3,4,96.0,3.99,96.0,0.1,971.356987,281.12,8.2,8.0,0.764,12.8
83,2003,1,424.0,85,1.68,42.52689559,76.0,28898,17.7,124,67.0,6.39,85.0,15.3,283.8911588,197.17,4.0,3.9,0.318,6.7
94,2013,1,148.0,3,5.03,573.4346982,86.0,0,48.6,3,8.0,1.49,86.0,0.2,4479.95858,6.47,2.0,1.9,0.679,12.3
108,2009,1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1158.282672,0.52,1.2,1.2,0.494,9.3
63,2002,1,276.0,8,5.99,145.1022528,95.0,18,44.8,9,95.0,3.61,95.0,0.1,1658.31146,148.59,2.6,2.6,0.7,12.7
62,2010,1,117.0,4,0.51,715.9709092,98.0,0,61.7,4,98.0,8.42,98.0,0.1,3679.19275,7.18,3.8,3.8,0.739,13.2
14,2013,1,219.0,0,0.01,19.79057439,97.0,0,22.7,1,97.0,3.83,97.0,0.6,235.882889,7.65,15.9,16.5,0.589,12.6
9,2004,1,158.0,185,0.01,4.11469667,11.0,9743,12.0,247,88.0,2.62,99.0,0.1,46.7579167,141.37,2.1,2.7,0.491,8.1
101,2003,1,48.0,29,6.66,33.30286123,96.0,1064,14.5,46,96.0,6.34,96.0,8.1,212.6619491,8.68,7.0,7.3,0.359,7.6
63,2014,1,22.0,5,6.29,24.44473709,95.0,321,52.3,5,95.0,4.36,95.0,0.1,1286.56511,172.89,2.4,2.5,0.789,15.0
108,2012,1,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,99.0,0.1,1858.689868,5.52,1.2,1.2,0.505,9.4
31,2012,1,97.0,1,3.34,2568.237059,91.0,0,57.5,1,9.0,9.56,91.0,0.1,9985.36959,46.54,1.8,1.7,0.758,13.6
47,2010,1,267.0,40,1.69,195.9824626,94.0,641,25.5,59,94.0,5.33,94.0,1.9,1312.67557,24.51,7.1,7.0,0.547,10.5
48,2005,1,81.0,0,9.95,2785.139364,93.0,122,6.5,1,96.0,9.36,96.0,0.1,22551.73574,19.87,0.8,0.7,0.839,15.6
122,2004,1,132.0,33,1.35,1.132766775,77.0,8927,56.8,39,85.0,5.37,85.0,0.1,64.72953,6.78,5.1,4.9,0.675,12.0
8,2008,1,141.0,6,1.18,206.2616134,68.0,5,46.6,6,85.0,4.37,81.0,0.1,5574.6382,0.88,2.8,2.9,0.719,11.6
79,2009,1,13.0,36,5.27,881.7364327,95.0,0,59.4,42,95.0,6.6,95.0,0.1,7748.12331,115.55,1.7,1.6,0.738,12.5
42,2013,1,192.0,0,0.01,460.6487805,99.0,0,61.1,0,99.0,4.26,99.0,0.1,4763.68956,8.8,4.0,3.7,0.719,15.0
4,2007,1,129.0,10,8.16,1105.659031,85.0,0,58.0,12,92.0,6.49,91.0,0.1,7193.61764,39.97,1.1,0.9,0.788,16.3
83,2002,1,416.0,87,2.16,40.82597077,76.0,7155,17.3,127,76.0,6.45,76.0,14.5,262.884551,191.4,4.0,4.0,0.311,6.2
114,2004,1,131.0,9,0.93,10.21129783,82.0,189,46.8,10,84.0,4.48,81.0,0.1,148.852738,17.87,6.5,6.3,0.61,10.6
95,2010,1,14.0,10,4.72,69.43934508,93.0,0,52.2,12,92.0,5.3,93.0,0.2,522.493191,293.74,1.1,1.1,0.708,13.3
71,2010,0,73.0,0,11.36,2267.252192,94.0,0,59.2,0,96.0,7.68,99.0,0.1,14965.361,0.57,0.9,0.9,0.884,13.7
128,2013,1,135.0,0,0.01,447.545645,64.0,0,51.7,0,65.0,3.92,64.0,0.1,3167.34356,2.53,1.5,1.4,0.591,10.8
125,2004,1,267.0,5,6.79,180.3537859,98.0,146,56.1,6,99.0,6.61,99.0,1.0,1367.352433,4.75,2.7,2.8,0.7,14.6
75,2009,1,276.0,55,0.59,84.63438925,71.0,2939,2.2,93,77.0,6.85,73.0,1.6,697.153124,14.67,9.0,8.8,0.385,7.1
87,2013,0,6.0,1,8.68,1475.030397,51.0,2632,61.0,1,97.0,11.4,97.0,0.1,51574.48942,16.84,1.0,0.9,0.922,18.1
56,2013,1,181.0,124,0.09,22.8478308,85.0,8419,25.6,148,86.0,2.93,85.0,0.3,362.663981,252.32,1.5,1.3,0.677,12.9
125,2007,1,277.0,5,8.86,46.19685449,92.0,1005,57.2,6,98.0,6.36,98.0,0.7,368.68998,4.66,2.5,2.7,0.723,14.8
6,2006,0,66.0,1,10.31,6187.062017,95.0,0,62.0,2,92.0,8.49,92.0,0.1,36118.28381,0.27,0.7,0.6,0.915,20.3
50,2011,1,29.0,28,0.22,42.2547904,63.0,11,21.2,43,63.0,4.73,63.0,2.0,459.2912,1.14,8.0,8.0,0.385,8.4
49,2006,1,24.0,14,2.38,352.0244894,89.0,0,44.5,17,9.0,7.7,89.0,0.4,2256.56724,1.34,1.4,1.4,0.57,9.8
31,2001,1,1.0,1,4.29,868.3713593,8.0,0,46.4,1,92.0,7.25,91.0,0.1,3981.52847,39.97,2.3,2.2,0.708,11.7
18,2001,0,16.0,1,10.72,25.06262895,93.0,8,57.5,1,94.0,7.23,94.0,0.1,1764.97387,0.89,2.4,2.5,0.713,12.9
12,2005,1,191.0,0,6.25,365.799896,96.0,0,43.8,0,96.0,4.45,96.0,0.8,3933.332215,2.83,3.6,3.5,0.695,12.8
103,2012,1,194.0,0,0.01,8.198047581,96.0,0,28.5,0,96.0,8.6,96.0,0.5,138.949959,1.83,5.9,5.7,0.553,10.8
78,2002,1,179.0,0,4.14,369.6317105,88.0,0,26.4,0,88.0,4.24,88.0,0.1,3957.51296,1.25,7.9,7.9,0.683,12.5
49,2007,1,192.0,13,2.4,380.9632429,85.0,0,45.2,16,85.0,6.86,85.0,0.4,2489.955836,1.37,1.3,1.3,0.578,10.1
117,2014,1,155.0,2,0.01,28.14578503,77.0,47,17.0,2,76.0,1.48,77.0,0.1,1153.51578,12.13,1.9,11.1,0.612,12.5
15,2013,1,9.0,0,4.12,75.61062911,91.0,0,54.7,0,87.0,9.46,89.0,0.1,535.86555,3.65,2.4,2.4,0.735,14.2
78,2001,1,177.0,0,4.38,70.15536981,92.0,0,25.8,0,93.0,3.87,92.0,0.1,3792.182152,11.96,8.0,8.0,0.673,12.2
14,2007,1,238.0,1,0.16,283.806236,95.0,11,18.0,1,93.0,5.88,95.0,0.3,1741.142552,6.87,17.3,18.1,0.0,10.1
112,2007,1,51.0,3,5.55,43.3664999,92.0,0,28.5,4,88.0,7.5,87.0,40.7,347.48798,11.38,6.5,6.7,0.508,10.5
121,2010,1,12.0,3,1.28,64.85616718,98.0,1,56.5,3,98.0,6.54,98.0,0.1,414.15177,16.4,6.3,6.3,0.71,14.4
11,2008,0,87.0,0,10.47,7191.051507,98.0,98,61.3,1,99.0,9.6,99.0,0.1,48424.58927,1.8,0.8,0.8,0.874,15.8
16,2010,1,349.0,2,5.99,547.0386679,95.0,853,35.2,3,96.0,5.64,95.0,6.2,6346.15624,2.15,8.0,7.8,0.669,12.3
11,2000,0,11.0,1,11.21,287.2084529,6.0,0,58.1,1,96.0,8.12,95.0,0.1,2327.4591,1.25,0.8,0.8,0.869,18.0
88,2008,1,169.0,3,3.64,275.064434,97.0,0,48.6,3,97.0,6.98,97.0,0.2,1518.85386,5.59,1.9,1.8,0.607,11.1
16,2002,1,699.0,2,6.41,6.3300072,88.0,7,31.1,4,97.0,6.47,97.0,34.6,355.618382,17.8,11.4,11.3,0.558,11.9
26,2008,1,394.0,46,0.45,49.09198224,17.0,63,16.4,80,3.0,2.92,19.0,4.7,929.772391,111.34,9.8,9.7,0.338,6.0
3,2010,1,365.0,78,7.8,191.6537407,77.0,1190,2.4,121,81.0,3.39,77.0,2.5,3529.53482,233.69,9.1,9.0,0.488,9.0
75,2007,1,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,13.68,9.4,9.3,0.363,6.4
20,2014,1,297.0,22,0.01,41.25159038,95.0,0,18.2,32,95.0,7.54,95.0,0.7,312.7489794,9.89,7.4,7.3,0.404,10.6
66,2014,0,156.0,0,0.01,1542.635979,92.0,36,6.7,0,92.0,5.88,92.0,0.1,15725.1374,19.94,2.2,2.2,0.822,16.0
3,2013,1,355.0,69,8.1,35.95857279,77.0,8523,22.1,105,67.0,4.26,77.0,2.3,484.616884,26.0,8.6,8.5,0.523,11.4
127,2013,1,185.0,17,0.01,19.1624696,99.0,0,43.0,19,99.0,6.32,99.0,0.1,197.551233,0.32,3.0,3.1,0.681,12.0
104,2004,1,247.0,24,0.35,66.02236299,54.0,31,19.1,42,87.0,5.68,87.0,0.7,733.581811,19.56,11.6,11.5,0.408,6.2
84,2009,1,211.0,52,0.28,11.05247903,91.0,329,19.1,69,9.0,2.5,9.0,0.6,741.777116,0.5,13.1,13.4,0.504,8.5
31,2000,1,98.0,1,4.34,94.17819458,89.0,0,45.4,1,8.0,7.12,88.0,0.1,388.363689,39.25,2.4,2.3,0.702,11.6
106,2005,1,185.0,0,7.82,21.4653132,99.0,0,3.1,0,99.0,3.91,99.0,0.1,1192.5174,0.83,6.0,6.4,0.712,12.1
16,2000,1,647.0,2,5.37,250.8916484,86.0,2672,29.9,4,97.0,4.64,97.0,38.8,3349.68823,1.73,12.3,12.2,0.559,11.7
40,2004,1,195.0,0,15.07,101.1201161,9.0,0,55.2,0,95.0,5.13,94.0,0.1,885.465115,1.36,2.2,2.3,0.805,15.7
129,2009,1,368.0,30,2.3,143.8698873,94.0,26,2.2,47,93.0,4.73,94.0,9.1,1139.11233,134.56,6.7,6.6,0.518,11.6
86,2010,1,178.0,23,0.24,84.62302524,82.0,190,16.4,30,83.0,6.43,82.0,0.2,592.1835216,27.23,16.7,17.2,0.515,11.1
72,2004,1,267.0,38,0.81,23.72796328,71.0,35558,15.4,58,74.0,4.89,78.0,0.6,245.1235876,17.83,8.2,8.1,0.466,8.7
91,2006,1,179.0,365,0.03,40.36829999,78.0,7641,19.5,458,77.0,3.4,78.0,0.1,873.772727,157.94,21.0,21.5,0.501,6.5
27,2008,1,88.0,2,7.31,241.5533381,95.0,0,59.3,2,95.0,6.87,95.0,0.1,1781.3668,166.62,0.9,0.9,0.804,15.2
7,2013,0,68.0,0,11.82,90.58501176,95.0,0,56.6,0,95.0,11.14,95.0,0.1,554.71532,84.79,1.8,2.0,0.887,15.7
79,2012,1,123.0,33,5.29,112.696486,99.0,0,61.5,38,99.0,6.21,99.0,0.1,982.532572,12.83,1.6,1.5,0.748,12.7
54,2007,1,16.0,5,3.16,222.4823338,93.0,0,44.3,6,94.0,7.89,94.0,0.7,1592.572182,7.78,2.4,2.3,0.59,10.9
93,2001,1,331.0,11,0.68,93.37278497,59.0,4023,38.2,14,52.0,6.68,55.0,1.3,539.41528,57.16,1.5,1.5,0.422,6.6
120,2012,1,174.0,0,6.7,1486.236406,92.0,0,44.0,0,91.0,5.78,92.0,0.4,19152.531,13.42,5.9,6.1,0.772,12.6
80,2011,1,235.0,1,0.01,257.8403154,99.0,0,48.0,2,99.0,4.45,99.0,0.1,3769.595255,27.62,2.2,2.3,0.701,14.6
67,2010,1,94.0,1,1.58,805.3956346,81.0,12,63.5,1,75.0,7.19,81.0,0.1,8763.826274,43.37,4.7,4.7,0.752,13.3
118,2012,1,294.0,14,0.01,41.60027954,84.0,238,22.6,21,84.0,5.11,84.0,1.7,563.6894247,68.59,7.0,6.8,0.464,12.0
63,2007,1,288.0,8,7.44,499.730412,94.0,13,47.3,9,94.0,3.19,93.0,0.1,6771.414797,154.84,2.4,2.5,0.754,14.7
18,2010,0,147.0,1,10.8,766.4454884,95.0,22004,62.7,1,94.0,7.24,94.0,0.1,6843.263289,73.96,2.0,2.0,0.77,13.9
101,2008,1,282.0,18,6.39,0.661540371,97.0,6,17.1,28,97.0,7.66,97.0,3.7,5.6687264,9.78,6.7,6.6,0.438,10.4
120,2014,1,171.0,0,6.94,1578.872339,92.0,0,46.0,0,94.0,5.93,92.0,0.3,19325.24283,13.54,5.8,6.0,0.778,12.7
122,2008,1,121.0,25,1.39,22.67271848,92.0,0,6.2,29,96.0,6.7,96.0,0.1,185.68975,0.74,5.0,4.8,0.705,12.5
72,2007,1,261.0,35,0.71,55.43034455,84.0,0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,194.34,7.9,7.8,0.483,9.1
70,2004,0,24.0,0,12.1,76.36187737,94.0,1,58.1,0,9.0,5.67,94.0,0.1,676.966998,3.38,3.1,3.1,0.792,16.3
100,2011,1,242.0,14,11.04,184.764931,97.0,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,142.97,2.3,2.4,0.785,14.0
126,2011,1,111.0,0,5.97,417.9117441,95.0,0,61.8,1,95.0,8.55,95.0,0.1,14166.4998,33.86,1.5,1.5,0.78,15.5
20,2012,1,312.0,22,0.01,38.73170505,96.0,49,17.1,33,96.0,8.21,96.0,1.2,265.285651,9.32,7.5,7.5,0.393,10.3
99,2013,0,138.0,2,9.59,1230.748231,96.0,1159,59.2,2,88.0,5.6,92.0,0.1,9585.266593,199.84,2.7,2.9,0.794,14.7
96,2009,1,219.0,59,4.42,159.5348489,85.0,1469,22.1,76,86.0,4.41,87.0,0.1,1825.341521,92.23,1.0,9.7,0.661,11.7
6,2008,0,66.0,1,10.76,8547.292357,94.0,65,62.9,1,92.0,8.78,92.0,0.1,49664.6854,2.12,0.7,0.6,0.921,19.1
1,2004,1,17.0,1,4.54,221.8428,99.0,7,48.9,1,98.0,6.38,97.0,0.1,2416.588235,3.27,1.8,1.9,0.681,10.9
18,2006,0,161.0,1,10.39,508.6304588,96.0,1,6.3,1,96.0,6.67,95.0,0.1,4513.13628,0.76,2.2,2.2,0.75,13.5
79,2005,1,126.0,42,4.93,998.3498049,98.0,6,56.4,49,98.0,6.4,98.0,0.1,7986.798439,184.72,1.8,1.7,0.719,12.2
73,2012,1,42.0,31,0.01,82.76865922,96.0,11,18.4,46,95.0,12.6,96.0,8.3,374.51882,1.7,6.6,6.5,0.454,10.7
10,2011,1,232.0,0,17.31,846.9113071,98.0,50,59.9,1,98.0,4.92,98.0,0.1,6519.71753,94.73,2.0,2.1,0.787,15.5
14,2010,1,228.0,1,0.28,244.0391949,91.0,21,2.3,1,92.0,5.17,91.0,0.5,2178.921383,7.28,16.6,17.3,0.0,11.4
126,2014,1,117.0,0,6.03,463.6397821,95.0,0,63.4,0,95.0,8.58,95.0,0.1,16737.89827,34.2,1.5,1.4,0.791,15.5
17,2001,1,179.0,103,7.13,149.4802091,91.0,1,44.5,118,99.0,7.19,98.0,0.1,3146.95177,17.78,3.4,3.4,0.685,14.3
24,2006,1,75.0,2,8.2,771.1817686,14.0,13,61.9,2,95.0,9.75,95.0,0.1,4386.69948,3.26,0.5,0.4,0.891,15.8
4,2009,1,126.0,10,8.33,1398.042623,94.0,3,59.2,11,97.0,7.63,94.0,0.1,8161.36966,4.8,1.0,0.9,0.794,16.5
61,2013,1,136.0,1,3.79,5.457289334,93.0,0,52.7,1,86.0,5.91,93.0,0.6,56.144952,2.85,1.8,1.7,0.727,12.8
52,2014,1,217.0,0,7.64,4.141293345,98.0,0,45.9,1,97.0,5.25,98.0,0.3,43.82321,7.63,5.5,5.3,0.636,10.3
26,2011,1,365.0,46,0.56,67.76269089,33.0,8650,17.5,79,4.0,3.17,33.0,3.9,989.2363633,122.89,9.2,9.1,0.37,6.7
46,2012,0,71.0,2,11.18,839.91332,88.0,166,6.9,3,94.0,1.99,95.0,0.1,4465.24891,84.26,1.1,1.1,0.916,16.9
10,2001,1,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,99.0,0.1,1244.373185,99.29,2.6,2.7,0.681,13.3
130,2004,1,723.0,27,4.36,0.0,68.0,31,27.1,42,67.0,7.13,65.0,33.6,454.366654,127.78,9.4,9.4,0.407,9.2
92,2008,1,127.0,1,6.74,956.8229765,86.0,0,52.7,2,86.0,6.75,86.0,0.1,6973.9284,35.16,2.0,2.0,0.75,12.8
